id,batch_id,inspection_time,result,severity,sample_size,failed_units,observed_defect_rate,source_ref,supplier_name,component_name,product_id,order_id,inspector,failure_mode
QI-ORD-2024-102354-硅晶圆,BATCH-京东方_BOE-202403,2024-03-21 04:35:00,FAIL,high,133,1,0.00752,SRC-QI-ORD-2024-102354,京东方 (BOE),硅晶圆,SKU-WE-W01,ORD-2024-102354,Line-QA-B,functional_drift
QI-ORD-2024-102355-散热模组,BATCH-立讯精密_LUXSHARE-202404,2024-04-20 13:43:00,FAIL,high,216,2,0.00926,SRC-QI-ORD-2024-102355,立讯精密 (Luxshare),散热模组,SKU-CE-L01,ORD-2024-102355,Line-QA-B,connector_shift
QI-ORD-2024-102356-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202408,2024-08-12 09:41:00,FAIL,high,127,1,0.00787,SRC-QI-ORD-2024-102356,歌尔股份 (Goertek),聚合物锂电池,SKU-CE-L01,ORD-2024-102356,Line-QA-B,capacity_drift
QI-ORD-2024-102357-OLED柔性屏,BATCH-闻泰科技_WINGTECH-202312,2023-12-15 07:21:00,FAIL,high,157,1,0.00637,SRC-QI-ORD-2024-102357,闻泰科技 (Wingtech),OLED柔性屏,SKU-CE-L01,ORD-2024-102357,Line-QA-A,display_mura
QI-ORD-2024-102358-硅晶圆,BATCH-中芯国际_SMIC-202308,2023-08-12 08:07:00,FAIL,high,91,1,0.01099,SRC-QI-ORD-2024-102358,中芯国际 (SMIC),硅晶圆,SKU-ST-M01,ORD-2024-102358,Factory-QA-7,functional_drift
QI-ORD-2024-102360-CMOS图像传感器,BATCH-华为海思_HISILICON-202306,2023-06-20 16:45:00,FAIL,high,196,1,0.00510,SRC-QI-ORD-2024-102360,华为海思 (HiSilicon),CMOS图像传感器,SKU-WE-W01,ORD-2024-102360,Line-QA-A,sensor_noise
QI-ORD-2024-102361-PCB印刷电路板,BATCH-京东方_BOE-202312,2023-12-23 16:42:00,FAIL,high,101,1,0.00990,SRC-QI-ORD-2024-102361,京东方 (BOE),PCB印刷电路板,SKU-AE-C01,ORD-2024-102361,Line-QA-A,display_mura
QI-ORD-2024-102362-光学镜头,BATCH-歌尔股份_GOERTEK-202310,2023-10-12 07:57:00,FAIL,high,123,1,0.00813,SRC-QI-ORD-2024-102362,歌尔股份 (Goertek),光学镜头,SKU-WE-V01,ORD-2024-102362,Line-QA-A,functional_drift
QI-ORD-2024-102363-主控芯片,BATCH-闻泰科技_WINGTECH-202307,2023-07-26 22:06:00,FAIL,high,87,1,0.01149,SRC-QI-ORD-2024-102363,闻泰科技 (Wingtech),主控芯片,SKU-AE-C01,ORD-2024-102363,Line-QA-A,display_mura
QI-ORD-2024-102365-光学镜头,BATCH-京东方_BOE-202410,2024-10-09 20:17:00,WARN,medium,176,1,0.00568,SRC-QI-ORD-2024-102365,京东方 (BOE),光学镜头,SKU-WE-W01,ORD-2024-102365,Factory-QA-7,functional_drift
QI-ORD-2024-102366-OLED柔性屏,BATCH-比亚迪半导体_BYD-202402,2024-02-01 21:12:00,FAIL,high,155,1,0.00645,SRC-QI-ORD-2024-102366,比亚迪半导体 (BYD),OLED柔性屏,SKU-ST-M01,ORD-2024-102366,Line-QA-B,display_mura
QI-ORD-2024-102368-聚合物锂电池,BATCH-韦尔股份_WILLSEMI-202309,2023-09-02 22:31:00,FAIL,high,150,1,0.00667,SRC-QI-ORD-2024-102368,韦尔股份 (Willsemi),聚合物锂电池,SKU-WE-V01,ORD-2024-102368,Line-QA-B,capacity_drift
QI-ORD-2024-102369-CMOS图像传感器,BATCH-京东方_BOE-202409,2024-09-26 08:34:00,FAIL,high,138,1,0.00725,SRC-QI-ORD-2024-102369,京东方 (BOE),CMOS图像传感器,SKU-AE-C01,ORD-2024-102369,Line-QA-B,sensor_noise
QI-ORD-2024-102370-CMOS图像传感器,BATCH-紫光展锐_UNISOC-202409,2024-09-08 06:07:00,FAIL,high,194,1,0.00515,SRC-QI-ORD-2024-102370,紫光展锐 (UNISOC),CMOS图像传感器,SKU-WE-V01,ORD-2024-102370,Line-QA-A,sensor_noise
QI-ORD-2024-102371-主控芯片,BATCH-华为海思_HISILICON-202306,2023-06-24 22:56:00,FAIL,high,147,1,0.00680,SRC-QI-ORD-2024-102371,华为海思 (HiSilicon),主控芯片,SKU-WE-W01,ORD-2024-102371,Factory-QA-7,functional_drift
QI-ORD-2024-102372-光学镜头,BATCH-北方华创_NAURA-202404,2024-04-26 00:44:00,FAIL,high,168,1,0.00595,SRC-QI-ORD-2024-102372,北方华创 (NAURA),光学镜头,SKU-CE-L01,ORD-2024-102372,Line-QA-B,functional_drift
QI-ORD-2024-102373-CMOS图像传感器,BATCH-长江存储_YMTC-202403,2024-03-18 14:49:00,FAIL,high,150,2,0.01333,SRC-QI-ORD-2024-102373,长江存储 (YMTC),CMOS图像传感器,SKU-AE-C01,ORD-2024-102373,Line-QA-A,sensor_noise
QI-ORD-2024-102374-OLED柔性屏,BATCH-立讯精密_LUXSHARE-202406,2024-06-09 22:57:00,WARN,medium,182,1,0.00549,SRC-QI-ORD-2024-102374,立讯精密 (Luxshare),OLED柔性屏,SKU-CE-L01,ORD-2024-102374,Factory-QA-7,display_mura
QI-ORD-2024-102375-散热模组,BATCH-长江存储_YMTC-202309,2023-09-16 18:46:00,FAIL,high,81,1,0.01235,SRC-QI-ORD-2024-102375,长江存储 (YMTC),散热模组,SKU-ST-S01,ORD-2024-102375,Factory-QA-7,connector_shift
QI-ORD-2024-102376-CMOS图像传感器,BATCH-京东方_BOE-202312,2023-12-28 07:42:00,FAIL,high,202,2,0.00990,SRC-QI-ORD-2024-102376,京东方 (BOE),CMOS图像传感器,SKU-WE-W01,ORD-2024-102376,Line-QA-A,sensor_noise
QI-ORD-2024-102377-硅晶圆,BATCH-紫光展锐_UNISOC-202401,2024-01-04 07:49:00,WARN,medium,186,1,0.00538,SRC-QI-ORD-2024-102377,紫光展锐 (UNISOC),硅晶圆,SKU-AE-M01,ORD-2024-102377,Line-QA-B,functional_drift
QI-ORD-2024-102378-硅晶圆,BATCH-中芯国际_SMIC-202307,2023-07-03 22:23:00,FAIL,high,106,1,0.00943,SRC-QI-ORD-2024-102378,中芯国际 (SMIC),硅晶圆,SKU-AE-C01,ORD-2024-102378,Line-QA-A,display_mura
QI-ORD-2024-102379-主控芯片,BATCH-闻泰科技_WINGTECH-202306,2023-06-25 19:04:00,FAIL,high,141,1,0.00709,SRC-QI-ORD-2024-102379,闻泰科技 (Wingtech),主控芯片,SKU-CE-P01,ORD-2024-102379,Line-QA-B,functional_drift
QI-ORD-2024-102381-主控芯片,BATCH-韦尔股份_WILLSEMI-202307,2023-07-17 02:01:00,FAIL,high,124,1,0.00806,SRC-QI-ORD-2024-102381,韦尔股份 (Willsemi),主控芯片,SKU-AE-M01,ORD-2024-102381,Line-QA-A,functional_drift
QI-ORD-2024-102382-PCB印刷电路板,BATCH-长江存储_YMTC-202404,2024-04-17 13:50:00,FAIL,high,182,1,0.00549,SRC-QI-ORD-2024-102382,长江存储 (YMTC),PCB印刷电路板,SKU-AE-M01,ORD-2024-102382,Factory-QA-7,functional_drift
QI-ORD-2024-102383-光学镜头,BATCH-长江存储_YMTC-202308,2023-08-17 12:00:00,FAIL,high,116,1,0.00862,SRC-QI-ORD-2024-102383,长江存储 (YMTC),光学镜头,SKU-CE-P01,ORD-2024-102383,Line-QA-A,functional_drift
QI-ORD-2024-102385-主控芯片,BATCH-比亚迪半导体_BYD-202408,2024-08-10 11:22:00,FAIL,high,106,1,0.00943,SRC-QI-ORD-2024-102385,比亚迪半导体 (BYD),主控芯片,SKU-CE-P01,ORD-2024-102385,Line-QA-B,functional_drift
QI-ORD-2024-102386-PCB印刷电路板,BATCH-立讯精密_LUXSHARE-202405,2024-05-19 07:37:00,FAIL,high,152,1,0.00658,SRC-QI-ORD-2024-102386,立讯精密 (Luxshare),PCB印刷电路板,SKU-ST-S01,ORD-2024-102386,Line-QA-A,functional_drift
QI-ORD-2024-102387-主控芯片,BATCH-长江存储_YMTC-202403,2024-03-27 22:51:00,FAIL,high,200,1,0.00500,SRC-QI-ORD-2024-102387,长江存储 (YMTC),主控芯片,SKU-CE-L01,ORD-2024-102387,Line-QA-A,functional_drift
QI-ORD-2024-102388-OLED柔性屏,BATCH-北方华创_NAURA-202401,2024-01-09 04:56:00,FAIL,high,178,2,0.01124,SRC-QI-ORD-2024-102388,北方华创 (NAURA),OLED柔性屏,SKU-AE-M01,ORD-2024-102388,Factory-QA-7,display_mura
QI-ORD-2024-102389-散热模组,BATCH-歌尔股份_GOERTEK-202312,2023-12-10 22:55:00,FAIL,high,136,1,0.00735,SRC-QI-ORD-2024-102389,歌尔股份 (Goertek),散热模组,SKU-AE-M01,ORD-2024-102389,Line-QA-A,connector_shift
QI-ORD-2024-102390-主控芯片,BATCH-中芯国际_SMIC-202408,2024-08-04 12:27:00,FAIL,high,103,1,0.00971,SRC-QI-ORD-2024-102390,中芯国际 (SMIC),主控芯片,SKU-AE-C01,ORD-2024-102390,Line-QA-B,display_mura
QI-ORD-2024-102393-OLED柔性屏,BATCH-紫光展锐_UNISOC-202307,2023-07-31 21:58:00,FAIL,high,108,1,0.00926,SRC-QI-ORD-2024-102393,紫光展锐 (UNISOC),OLED柔性屏,SKU-AE-M01,ORD-2024-102393,Line-QA-B,display_mura
QI-ORD-2024-102394-PCB印刷电路板,BATCH-歌尔股份_GOERTEK-202407,2024-07-10 07:03:00,FAIL,high,84,1,0.01190,SRC-QI-ORD-2024-102394,歌尔股份 (Goertek),PCB印刷电路板,SKU-CE-P01,ORD-2024-102394,Factory-QA-7,functional_drift
QI-ORD-2024-102395-OLED柔性屏,BATCH-京东方_BOE-202410,2024-10-09 03:00:00,FAIL,high,163,1,0.00613,SRC-QI-ORD-2024-102395,京东方 (BOE),OLED柔性屏,SKU-CE-L01,ORD-2024-102395,Factory-QA-7,display_mura
QI-ORD-2024-102396-CMOS图像传感器,BATCH-北方华创_NAURA-202308,2023-08-10 20:52:00,FAIL,high,181,2,0.01105,SRC-QI-ORD-2024-102396,北方华创 (NAURA),CMOS图像传感器,SKU-WE-V01,ORD-2024-102396,Line-QA-A,sensor_noise
QI-ORD-2024-102397-CMOS图像传感器,BATCH-韦尔股份_WILLSEMI-202311,2023-11-21 00:02:00,FAIL,high,127,1,0.00787,SRC-QI-ORD-2024-102397,韦尔股份 (Willsemi),CMOS图像传感器,SKU-CE-L01,ORD-2024-102397,Line-QA-B,sensor_noise
QI-ORD-2024-102398-光学镜头,BATCH-紫光展锐_UNISOC-202311,2023-11-27 14:48:00,FAIL,high,106,1,0.00943,SRC-QI-ORD-2024-102398,紫光展锐 (UNISOC),光学镜头,SKU-AE-C01,ORD-2024-102398,Line-QA-A,display_mura
QI-ORD-2024-102399-CMOS图像传感器,BATCH-立讯精密_LUXSHARE-202408,2024-08-27 03:06:00,WARN,medium,178,1,0.00562,SRC-QI-ORD-2024-102399,立讯精密 (Luxshare),CMOS图像传感器,SKU-WE-V01,ORD-2024-102399,Line-QA-A,sensor_noise
QI-ORD-2024-102400-CMOS图像传感器,BATCH-紫光展锐_UNISOC-202406,2024-06-27 07:05:00,FAIL,high,197,3,0.01523,SRC-QI-ORD-2024-102400,紫光展锐 (UNISOC),CMOS图像传感器,SKU-CE-P01,ORD-2024-102400,Line-QA-B,sensor_noise
QI-ORD-2024-102401-PCB印刷电路板,BATCH-长江存储_YMTC-202405,2024-05-10 15:19:00,FAIL,high,157,1,0.00637,SRC-QI-ORD-2024-102401,长江存储 (YMTC),PCB印刷电路板,SKU-WE-W01,ORD-2024-102401,Factory-QA-7,functional_drift
QI-ORD-2024-102402-主控芯片,BATCH-韦尔股份_WILLSEMI-202312,2023-12-18 12:24:00,FAIL,high,198,1,0.00505,SRC-QI-ORD-2024-102402,韦尔股份 (Willsemi),主控芯片,SKU-ST-S01,ORD-2024-102402,Line-QA-B,functional_drift
QI-ORD-2024-102404-散热模组,BATCH-紫光展锐_UNISOC-202307,2023-07-13 18:55:00,FAIL,high,92,1,0.01087,SRC-QI-ORD-2024-102404,紫光展锐 (UNISOC),散热模组,SKU-ST-S01,ORD-2024-102404,Line-QA-A,connector_shift
QI-ORD-2024-102405-闪存颗粒,BATCH-比亚迪半导体_BYD-202307,2023-07-28 06:40:00,FAIL,high,200,1,0.00500,SRC-QI-ORD-2024-102405,比亚迪半导体 (BYD),闪存颗粒,SKU-CE-L01,ORD-2024-102405,Factory-QA-7,functional_drift
QI-ORD-2024-102406-散热模组,BATCH-闻泰科技_WINGTECH-202407,2024-07-23 19:05:00,FAIL,high,104,1,0.00962,SRC-QI-ORD-2024-102406,闻泰科技 (Wingtech),散热模组,SKU-CE-L01,ORD-2024-102406,Line-QA-B,connector_shift
QI-ORD-2024-102408-主控芯片,BATCH-歌尔股份_GOERTEK-202401,2024-02-01 01:08:00,WARN,medium,197,1,0.00508,SRC-QI-ORD-2024-102408,歌尔股份 (Goertek),主控芯片,SKU-ST-S01,ORD-2024-102408,Line-QA-A,functional_drift
QI-ORD-2024-102409-PCB印刷电路板,BATCH-中芯国际_SMIC-202306,2023-06-28 18:49:00,FAIL,high,175,2,0.01143,SRC-QI-ORD-2024-102409,中芯国际 (SMIC),PCB印刷电路板,SKU-ST-S01,ORD-2024-102409,Factory-QA-7,functional_drift
QI-ORD-2024-102410-CMOS图像传感器,BATCH-华为海思_HISILICON-202410,2024-10-06 12:51:00,WARN,medium,210,1,0.00476,SRC-QI-ORD-2024-102410,华为海思 (HiSilicon),CMOS图像传感器,SKU-CE-P01,ORD-2024-102410,Line-QA-B,sensor_noise
QI-ORD-2024-102412-光学镜头,BATCH-长江存储_YMTC-202410,2024-10-12 11:22:00,WARN,medium,203,1,0.00493,SRC-QI-ORD-2024-102412,长江存储 (YMTC),光学镜头,SKU-AE-M01,ORD-2024-102412,Line-QA-B,functional_drift
QI-ORD-2024-102413-主控芯片,BATCH-长江存储_YMTC-202405,2024-05-04 15:50:00,FAIL,high,113,1,0.00885,SRC-QI-ORD-2024-102413,长江存储 (YMTC),主控芯片,SKU-CE-L01,ORD-2024-102413,Line-QA-B,functional_drift
QI-ORD-2024-102414-闪存颗粒,BATCH-比亚迪半导体_BYD-202401,2024-01-03 16:40:00,FAIL,high,149,2,0.01342,SRC-QI-ORD-2024-102414,比亚迪半导体 (BYD),闪存颗粒,SKU-WE-W01,ORD-2024-102414,Line-QA-B,functional_drift
QI-ORD-2024-102415-硅晶圆,BATCH-立讯精密_LUXSHARE-202401,2024-01-14 18:35:00,FAIL,high,105,1,0.00952,SRC-QI-ORD-2024-102415,立讯精密 (Luxshare),硅晶圆,SKU-CE-P01,ORD-2024-102415,Line-QA-B,functional_drift
QI-ORD-2024-102416-散热模组,BATCH-立讯精密_LUXSHARE-202409,2024-09-27 22:01:00,FAIL,high,81,1,0.01235,SRC-QI-ORD-2024-102416,立讯精密 (Luxshare),散热模组,SKU-AE-C01,ORD-2024-102416,Factory-QA-7,display_mura
QI-ORD-2024-102417-闪存颗粒,BATCH-中芯国际_SMIC-202312,2023-12-24 21:24:00,FAIL,high,141,1,0.00709,SRC-QI-ORD-2024-102417,中芯国际 (SMIC),闪存颗粒,SKU-CE-P01,ORD-2024-102417,Line-QA-B,functional_drift
QI-ORD-2024-102418-散热模组,BATCH-紫光展锐_UNISOC-202409,2024-09-02 17:53:00,FAIL,high,197,1,0.00508,SRC-QI-ORD-2024-102418,紫光展锐 (UNISOC),散热模组,SKU-WE-W01,ORD-2024-102418,Line-QA-B,connector_shift
QI-ORD-2024-102419-CMOS图像传感器,BATCH-歌尔股份_GOERTEK-202309,2023-09-04 11:30:00,FAIL,high,94,1,0.01064,SRC-QI-ORD-2024-102419,歌尔股份 (Goertek),CMOS图像传感器,SKU-WE-V01,ORD-2024-102419,Factory-QA-7,sensor_noise
QI-ORD-2024-102420-CMOS图像传感器,BATCH-歌尔股份_GOERTEK-202401,2024-01-02 22:32:00,FAIL,high,200,2,0.01000,SRC-QI-ORD-2024-102420,歌尔股份 (Goertek),CMOS图像传感器,SKU-ST-M01,ORD-2024-102420,Factory-QA-7,sensor_noise
QI-ORD-2024-102421-光学镜头,BATCH-闻泰科技_WINGTECH-202403,2024-03-20 15:43:00,FAIL,high,155,2,0.01290,SRC-QI-ORD-2024-102421,闻泰科技 (Wingtech),光学镜头,SKU-WE-V01,ORD-2024-102421,Line-QA-A,functional_drift
QI-ORD-2024-102422-CMOS图像传感器,BATCH-闻泰科技_WINGTECH-202407,2024-07-11 05:28:00,FAIL,high,184,3,0.01630,SRC-QI-ORD-2024-102422,闻泰科技 (Wingtech),CMOS图像传感器,SKU-ST-S01,ORD-2024-102422,Factory-QA-7,sensor_noise
QI-ORD-2024-102423-散热模组,BATCH-闻泰科技_WINGTECH-202405,2024-05-02 23:07:00,FAIL,high,205,2,0.00976,SRC-QI-ORD-2024-102423,闻泰科技 (Wingtech),散热模组,SKU-AE-C01,ORD-2024-102423,Factory-QA-7,display_mura
QI-ORD-2024-102424-光学镜头,BATCH-长江存储_YMTC-202307,2023-07-30 19:39:00,FAIL,high,123,1,0.00813,SRC-QI-ORD-2024-102424,长江存储 (YMTC),光学镜头,SKU-CE-L01,ORD-2024-102424,Factory-QA-7,functional_drift
QI-ORD-2024-102425-聚合物锂电池,BATCH-中芯国际_SMIC-202312,2023-12-17 16:58:00,FAIL,high,90,1,0.01111,SRC-QI-ORD-2024-102425,中芯国际 (SMIC),聚合物锂电池,SKU-AE-M01,ORD-2024-102425,Line-QA-B,capacity_drift
QI-ORD-2024-102426-主控芯片,BATCH-京东方_BOE-202404,2024-04-01 13:19:00,FAIL,high,204,2,0.00980,SRC-QI-ORD-2024-102426,京东方 (BOE),主控芯片,SKU-AE-C01,ORD-2024-102426,Factory-QA-7,display_mura
QI-ORD-2024-102427-PCB印刷电路板,BATCH-立讯精密_LUXSHARE-202312,2023-12-08 07:17:00,FAIL,high,182,1,0.00549,SRC-QI-ORD-2024-102427,立讯精密 (Luxshare),PCB印刷电路板,SKU-CE-P01,ORD-2024-102427,Line-QA-A,functional_drift
QI-ORD-2024-102428-散热模组,BATCH-立讯精密_LUXSHARE-202406,2024-06-01 05:04:00,FAIL,high,143,1,0.00699,SRC-QI-ORD-2024-102428,立讯精密 (Luxshare),散热模组,SKU-ST-S01,ORD-2024-102428,Line-QA-A,connector_shift
QI-ORD-2024-102429-CMOS图像传感器,BATCH-北方华创_NAURA-202308,2023-09-01 00:46:00,FAIL,high,109,1,0.00917,SRC-QI-ORD-2024-102429,北方华创 (NAURA),CMOS图像传感器,SKU-ST-S01,ORD-2024-102429,Line-QA-A,sensor_noise
QI-ORD-2024-102430-光学镜头,BATCH-紫光展锐_UNISOC-202406,2024-06-14 07:43:00,WARN,medium,170,1,0.00588,SRC-QI-ORD-2024-102430,紫光展锐 (UNISOC),光学镜头,SKU-ST-S01,ORD-2024-102430,Line-QA-A,functional_drift
QI-ORD-2024-102431-CMOS图像传感器,BATCH-京东方_BOE-202307,2023-07-24 21:10:00,FAIL,high,102,1,0.00980,SRC-QI-ORD-2024-102431,京东方 (BOE),CMOS图像传感器,SKU-ST-S01,ORD-2024-102431,Factory-QA-7,sensor_noise
QI-ORD-2024-102432-光学镜头,BATCH-京东方_BOE-202407,2024-07-29 10:04:00,WARN,medium,204,1,0.00490,SRC-QI-ORD-2024-102432,京东方 (BOE),光学镜头,SKU-WE-W01,ORD-2024-102432,Line-QA-B,functional_drift
QI-ORD-2024-102433-光学镜头,BATCH-歌尔股份_GOERTEK-202410,2024-10-08 15:51:00,FAIL,high,175,2,0.01143,SRC-QI-ORD-2024-102433,歌尔股份 (Goertek),光学镜头,SKU-AE-M01,ORD-2024-102433,Factory-QA-7,functional_drift
QI-ORD-2024-102434-聚合物锂电池,BATCH-歌尔股份_GOERTEK-202404,2024-04-18 06:49:00,FAIL,high,129,1,0.00775,SRC-QI-ORD-2024-102434,歌尔股份 (Goertek),聚合物锂电池,SKU-CE-L01,ORD-2024-102434,Factory-QA-7,capacity_drift
QI-ORD-2024-102435-硅晶圆,BATCH-华为海思_HISILICON-202409,2024-09-19 13:33:00,FAIL,high,210,1,0.00476,SRC-QI-ORD-2024-102435,华为海思 (HiSilicon),硅晶圆,SKU-AE-C01,ORD-2024-102435,Line-QA-A,display_mura
QI-ORD-2024-102437-硅晶圆,BATCH-比亚迪半导体_BYD-202403,2024-03-30 14:50:00,FAIL,high,137,1,0.00730,SRC-QI-ORD-2024-102437,比亚迪半导体 (BYD),硅晶圆,SKU-ST-M01,ORD-2024-102437,Line-QA-A,functional_drift
QI-ORD-2024-102438-PCB印刷电路板,BATCH-中芯国际_SMIC-202310,2023-10-08 21:58:00,FAIL,high,103,1,0.00971,SRC-QI-ORD-2024-102438,中芯国际 (SMIC),PCB印刷电路板,SKU-AE-M01,ORD-2024-102438,Factory-QA-7,functional_drift
QI-ORD-2024-102439-硅晶圆,BATCH-紫光展锐_UNISOC-202312,2023-12-02 08:07:00,FAIL,high,113,1,0.00885,SRC-QI-ORD-2024-102439,紫光展锐 (UNISOC),硅晶圆,SKU-CE-P01,ORD-2024-102439,Factory-QA-7,functional_drift
QI-ORD-2024-102440-主控芯片,BATCH-韦尔股份_WILLSEMI-202309,2023-09-29 15:31:00,FAIL,high,99,1,0.01010,SRC-QI-ORD-2024-102440,韦尔股份 (Willsemi),主控芯片,SKU-WE-W01,ORD-2024-102440,Factory-QA-7,functional_drift
QI-ORD-2024-102441-OLED柔性屏,BATCH-紫光展锐_UNISOC-202407,2024-06-29 19:31:00,FAIL,high,103,1,0.00971,SRC-QI-ORD-2024-102441,紫光展锐 (UNISOC),OLED柔性屏,SKU-ST-M01,ORD-2024-102441,Factory-QA-7,display_mura
QI-ORD-2024-102442-散热模组,BATCH-韦尔股份_WILLSEMI-202306,2023-06-02 09:07:00,FAIL,high,200,3,0.01500,SRC-QI-ORD-2024-102442,韦尔股份 (Willsemi),散热模组,SKU-ST-M01,ORD-2024-102442,Line-QA-B,connector_shift
QI-ORD-2024-102444-聚合物锂电池,BATCH-比亚迪半导体_BYD-202309,2023-09-07 01:52:00,FAIL,high,176,2,0.01136,SRC-QI-ORD-2024-102444,比亚迪半导体 (BYD),聚合物锂电池,SKU-AE-M01,ORD-2024-102444,Factory-QA-7,capacity_drift
QI-ORD-2024-102445-光学镜头,BATCH-歌尔股份_GOERTEK-202403,2024-03-15 20:26:00,FAIL,high,207,1,0.00483,SRC-QI-ORD-2024-102445,歌尔股份 (Goertek),光学镜头,SKU-AE-C01,ORD-2024-102445,Line-QA-A,display_mura
QI-ORD-2024-102446-硅晶圆,BATCH-长江存储_YMTC-202405,2024-05-21 16:56:00,FAIL,high,201,2,0.00995,SRC-QI-ORD-2024-102446,长江存储 (YMTC),硅晶圆,SKU-WE-V01,ORD-2024-102446,Factory-QA-7,functional_drift
QI-ORD-2024-102447-硅晶圆,BATCH-中芯国际_SMIC-202311,2023-11-29 17:08:00,FAIL,high,127,1,0.00787,SRC-QI-ORD-2024-102447,中芯国际 (SMIC),硅晶圆,SKU-ST-M01,ORD-2024-102447,Factory-QA-7,functional_drift
QI-ORD-2024-102448-散热模组,BATCH-闻泰科技_WINGTECH-202410,2024-10-10 14:46:00,FAIL,high,103,1,0.00971,SRC-QI-ORD-2024-102448,闻泰科技 (Wingtech),散热模组,SKU-WE-W01,ORD-2024-102448,Factory-QA-7,connector_shift
QI-ORD-2024-102449-CMOS图像传感器,BATCH-歌尔股份_GOERTEK-202407,2024-07-25 19:57:00,FAIL,high,214,3,0.01402,SRC-QI-ORD-2024-102449,歌尔股份 (Goertek),CMOS图像传感器,SKU-WE-V01,ORD-2024-102449,Factory-QA-7,sensor_noise
QI-ORD-2024-102450-PCB印刷电路板,BATCH-闻泰科技_WINGTECH-202308,2023-08-27 05:09:00,FAIL,high,118,1,0.00847,SRC-QI-ORD-2024-102450,闻泰科技 (Wingtech),PCB印刷电路板,SKU-WE-W01,ORD-2024-102450,Line-QA-B,functional_drift
QI-ORD-2024-102451-聚合物锂电池,BATCH-紫光展锐_UNISOC-202312,2023-12-06 18:21:00,FAIL,high,118,1,0.00847,SRC-QI-ORD-2024-102451,紫光展锐 (UNISOC),聚合物锂电池,SKU-AE-M01,ORD-2024-102451,Line-QA-B,capacity_drift
QI-ORD-2024-102452-聚合物锂电池,BATCH-紫光展锐_UNISOC-202408,2024-08-30 03:27:00,WARN,medium,178,1,0.00562,SRC-QI-ORD-2024-102452,紫光展锐 (UNISOC),聚合物锂电池,SKU-ST-S01,ORD-2024-102452,Factory-QA-7,capacity_drift
QI-ORD-2024-102453-光学镜头,BATCH-华为海思_HISILICON-202311,2023-11-07 13:09:00,FAIL,high,150,2,0.01333,SRC-QI-ORD-2024-102453,华为海思 (HiSilicon),光学镜头,SKU-AE-M01,ORD-2024-102453,Line-QA-B,functional_drift
QI-ORD-2024-102455-CMOS图像传感器,BATCH-闻泰科技_WINGTECH-202308,2023-08-05 16:22:00,FAIL,high,127,1,0.00787,SRC-QI-ORD-2024-102455,闻泰科技 (Wingtech),CMOS图像传感器,SKU-CE-L01,ORD-2024-102455,Line-QA-B,sensor_noise
QI-ORD-2024-102456-主控芯片,BATCH-京东方_BOE-202402,2024-02-19 07:23:00,FAIL,high,195,2,0.01026,SRC-QI-ORD-2024-102456,京东方 (BOE),主控芯片,SKU-WE-W01,ORD-2024-102456,Line-QA-A,functional_drift
QI-ORD-2024-102458-CMOS图像传感器,BATCH-北方华创_NAURA-202402,2024-02-23 00:52:00,FAIL,high,104,1,0.00962,SRC-QI-ORD-2024-102458,北方华创 (NAURA),CMOS图像传感器,SKU-ST-M01,ORD-2024-102458,Line-QA-B,sensor_noise
QI-ORD-2024-102459-硅晶圆,BATCH-中芯国际_SMIC-202408,2024-08-21 07:07:00,FAIL,high,164,1,0.00610,SRC-QI-ORD-2024-102459,中芯国际 (SMIC),硅晶圆,SKU-ST-S01,ORD-2024-102459,Factory-QA-7,functional_drift
QI-ORD-2024-102460-主控芯片,BATCH-比亚迪半导体_BYD-202401,2024-01-18 08:36:00,FAIL,high,87,1,0.01149,SRC-QI-ORD-2024-102460,比亚迪半导体 (BYD),主控芯片,SKU-ST-S01,ORD-2024-102460,Line-QA-B,functional_drift
QI-ORD-2024-102461-硅晶圆,BATCH-紫光展锐_UNISOC-202402,2024-02-08 14:27:00,FAIL,high,138,1,0.00725,SRC-QI-ORD-2024-102461,紫光展锐 (UNISOC),硅晶圆,SKU-AE-M01,ORD-2024-102461,Factory-QA-7,functional_drift
QI-ORD-2024-102462-散热模组,BATCH-紫光展锐_UNISOC-202310,2023-10-16 23:14:00,FAIL,high,98,1,0.01020,SRC-QI-ORD-2024-102462,紫光展锐 (UNISOC),散热模组,SKU-AE-C01,ORD-2024-102462,Line-QA-A,display_mura
QI-ORD-2024-102463-硅晶圆,BATCH-华为海思_HISILICON-202311,2023-11-28 00:35:00,FAIL,high,110,1,0.00909,SRC-QI-ORD-2024-102463,华为海思 (HiSilicon),硅晶圆,SKU-WE-W01,ORD-2024-102463,Factory-QA-7,functional_drift
QI-ORD-2024-102465-闪存颗粒,BATCH-闻泰科技_WINGTECH-202406,2024-06-10 11:28:00,FAIL,high,80,1,0.01250,SRC-QI-ORD-2024-102465,闻泰科技 (Wingtech),闪存颗粒,SKU-CE-L01,ORD-2024-102465,Factory-QA-7,functional_drift
QI-ORD-2024-102466-聚合物锂电池,BATCH-闻泰科技_WINGTECH-202409,2024-09-07 21:22:00,FAIL,high,146,1,0.00685,SRC-QI-ORD-2024-102466,闻泰科技 (Wingtech),聚合物锂电池,SKU-WE-V01,ORD-2024-102466,Line-QA-B,capacity_drift
